time|run_time|number of errors|number of sites checked|CE|RT|CT|UK|bad
Mon Feb 15 23:00:28 2016|1.36800003052|0|2|0|0|0|0|0|
Mon Feb 15 23:02:29 2016|1.25800013542|0|2|0|0|0|0|0|
Mon Feb 15 23:04:31 2016|1.32400012016|0|2|0|0|0|0|0|
Mon Feb 15 23:06:32 2016|1.35199999809|0|2|0|0|0|0|0|
Mon Feb 15 23:08:34 2016|1.30999994278|0|2|0|0|0|0|0|
Mon Feb 15 23:10:35 2016|1.39400005341|0|2|0|0|0|0|0|
Mon Feb 15 23:12:36 2016|1.29500007629|0|2|0|0|0|0|0|
Mon Feb 15 23:14:38 2016|1.31500005722|0|2|0|0|0|0|0|
Mon Feb 15 23:16:39 2016|1.3259999752|0|2|0|0|0|0|0|
Mon Feb 15 23:18:40 2016|1.26600003242|0|2|0|0|0|0|0|
Mon Feb 15 23:20:42 2016|1.34899997711|0|2|0|0|0|0|0|
Mon Feb 15 23:22:43 2016|1.31900000572|0|2|0|0|0|0|0|
Mon Feb 15 23:24:44 2016|1.43799996376|0|2|0|0|0|0|0|
Mon Feb 15 23:26:46 2016|1.25|0|2|0|0|0|0|0|
Mon Feb 15 23:28:47 2016|1.31599998474|0|2|0|0|0|0|0|
Mon Feb 15 23:30:49 2016|1.47600007057|0|2|0|0|0|0|0|
Mon Feb 15 23:32:50 2016|1.34199976921|0|2|0|0|0|0|0|
Mon Feb 15 23:34:51 2016|1.39200019836|0|2|0|0|0|0|0|
Mon Feb 15 23:36:53 2016|1.32299995422|0|2|0|0|0|0|0|
Mon Feb 15 23:38:54 2016|1.32999992371|0|2|0|0|0|0|0|
Mon Feb 15 23:40:55 2016|1.32000017166|0|2|0|0|0|0|0|
Mon Feb 15 23:42:57 2016|1.35700011253|0|2|0|0|0|0|0|
Mon Feb 15 23:44:58 2016|1.31599998474|0|2|0|0|0|0|0|
Mon Feb 15 23:46:59 2016|1.36299991608|0|2|0|0|0|0|0|
Mon Feb 15 23:49:01 2016|1.23600006104|0|2|0|0|0|0|0|
Mon Feb 15 23:51:02 2016|1.28100013733|0|2|0|0|0|0|0|
Mon Feb 15 23:53:03 2016|1.31900000572|0|2|0|0|0|0|0|
Mon Feb 15 23:55:05 2016|1.29800009727|0|2|0|0|0|0|0|
Mon Feb 15 23:57:06 2016|1.60599994659|0|2|0|0|0|0|0|
Mon Feb 15 23:59:08 2016|1.34100008011|0|2|0|0|0|0|0|
Tue Feb 16 00:01:09 2016|1.41300010681|0|2|0|0|0|0|0|
Tue Feb 16 00:03:11 2016|1.34800004959|0|2|0|0|0|0|0|
Tue Feb 16 00:05:12 2016|1.25|0|2|0|0|0|0|0|
Tue Feb 16 00:07:13 2016|1.33700013161|0|2|0|0|0|0|0|
Tue Feb 16 00:09:15 2016|1.38399982452|0|2|0|0|0|0|0|
Tue Feb 16 00:11:16 2016|1.1819999218|0|2|0|0|0|0|0|
Tue Feb 16 00:13:17 2016|1.4319999218|0|2|0|0|0|0|0|
Tue Feb 16 00:15:19 2016|1.31299996376|0|2|0|0|0|0|0|
Tue Feb 16 00:17:20 2016|1.26399993896|0|2|0|0|0|0|0|
Tue Feb 16 00:19:21 2016|1.27600002289|0|2|0|0|0|0|0|
Tue Feb 16 00:21:22 2016|1.21199989319|0|2|0|0|0|0|0|
Tue Feb 16 00:23:24 2016|1.35299992561|0|2|0|0|0|0|0|
Tue Feb 16 00:25:27 2016|3.02300000191|0|2|0|0|0|0|0|
Tue Feb 16 00:27:28 2016|1.1899998188|0|2|0|0|0|0|0|
Tue Feb 16 00:29:29 2016|1.29099988937|0|2|0|0|0|0|0|
Tue Feb 16 00:31:31 2016|1.41199994087|0|2|0|0|0|0|0|
Tue Feb 16 00:33:32 2016|1.3900001049|0|2|0|0|0|0|0|
Tue Feb 16 00:35:35 2016|3.17499995232|0|2|0|0|0|0|0|
Tue Feb 16 00:37:37 2016|1.41000008583|0|2|0|0|0|0|0|
Tue Feb 16 00:39:38 2016|1.45799994469|0|2|0|0|0|0|0|
Tue Feb 16 00:41:40 2016|1.31399989128|0|2|0|0|0|0|0|
Tue Feb 16 00:43:41 2016|1.33800005913|0|2|0|0|0|0|0|
Tue Feb 16 00:45:42 2016|1.34499979019|0|2|0|0|0|0|0|
Tue Feb 16 00:47:44 2016|1.27199983597|0|2|0|0|0|0|0|
Tue Feb 16 00:49:45 2016|1.26999998093|0|2|0|0|0|0|0|
Tue Feb 16 00:51:49 2016|3.49000000954|0|2|0|0|0|0|0|
Tue Feb 16 00:53:50 2016|1.37999987602|0|2|0|0|0|0|0|
Tue Feb 16 00:55:51 2016|1.34200000763|0|2|0|0|0|0|0|
Tue Feb 16 00:57:53 2016|1.40000009537|0|2|0|0|0|0|0|
Tue Feb 16 00:59:54 2016|1.32999992371|0|2|0|0|0|0|0|
Tue Feb 16 01:01:55 2016|1.30599999428|0|2|0|0|0|0|0|
Tue Feb 16 01:03:57 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 01:05:58 2016|1.36500000954|0|2|0|0|0|0|0|
Tue Feb 16 01:08:02 2016|3.4359998703|0|2|0|0|0|0|0|
Tue Feb 16 01:10:03 2016|1.39099979401|0|2|0|0|0|0|0|
Tue Feb 16 01:12:04 2016|1.3220000267|0|2|0|0|0|0|0|
Tue Feb 16 01:14:06 2016|1.31500005722|0|2|0|0|0|0|0|
Tue Feb 16 01:16:07 2016|1.28699994087|0|2|0|0|0|0|0|
Tue Feb 16 01:18:08 2016|1.33699989319|0|2|0|0|0|0|0|
Tue Feb 16 01:20:10 2016|1.43000006676|0|2|0|0|0|0|0|
Tue Feb 16 01:22:11 2016|1.36000013351|0|2|0|0|0|0|0|
Tue Feb 16 01:24:13 2016|1.46700000763|0|2|0|0|0|0|0|
Tue Feb 16 01:26:14 2016|1.3259999752|0|2|0|0|0|0|0|
Tue Feb 16 01:28:16 2016|1.66100001335|0|2|0|0|0|0|0|
Tue Feb 16 01:30:19 2016|3.30500006676|0|2|0|0|0|0|0|
Tue Feb 16 01:32:20 2016|1.24499988556|0|2|0|0|0|0|0|
Tue Feb 16 01:34:22 2016|1.34099984169|0|2|0|0|0|0|0|
Tue Feb 16 01:36:23 2016|1.35199999809|0|2|0|0|0|0|0|
Tue Feb 16 01:38:25 2016|1.3710000515|0|2|0|0|0|0|0|
Tue Feb 16 01:40:26 2016|1.27999997139|0|2|0|0|0|0|0|
Tue Feb 16 01:42:27 2016|1.37000012398|0|2|0|0|0|0|0|
Tue Feb 16 01:44:29 2016|1.37299990654|0|2|0|0|0|0|0|
Tue Feb 16 01:46:30 2016|1.31900000572|0|2|0|0|0|0|0|
Tue Feb 16 01:48:31 2016|1.13499999046|0|2|0|0|0|0|0|
Tue Feb 16 01:50:33 2016|1.31599998474|0|2|0|0|0|0|0|
Tue Feb 16 01:52:34 2016|1.30200004578|0|2|0|0|0|0|0|
Tue Feb 16 01:54:35 2016|1.28399991989|0|2|0|0|0|0|0|
Tue Feb 16 01:56:36 2016|1.29999995232|0|2|0|0|0|0|0|
Tue Feb 16 01:58:38 2016|1.48200011253|0|2|0|0|0|0|0|
Tue Feb 16 02:00:39 2016|1.33400011063|0|2|0|0|0|0|0|
Tue Feb 16 02:02:41 2016|1.24000000954|0|2|0|0|0|0|0|
Tue Feb 16 02:04:42 2016|1.37199997902|0|2|0|0|0|0|0|
Tue Feb 16 02:06:43 2016|1.38300013542|0|2|0|0|0|0|0|
Tue Feb 16 02:08:45 2016|1.32699990273|0|2|0|0|0|0|0|
Tue Feb 16 02:10:46 2016|1.32299995422|0|2|0|0|0|0|0|
Tue Feb 16 02:12:48 2016|1.37399983406|0|2|0|0|0|0|0|
Tue Feb 16 02:14:49 2016|1.35599994659|0|2|0|0|0|0|0|
Tue Feb 16 02:16:50 2016|1.39199995995|0|2|0|0|0|0|0|
Tue Feb 16 02:18:52 2016|1.41900014877|0|2|0|0|0|0|0|
Tue Feb 16 02:20:53 2016|1.35199999809|0|2|0|0|0|0|0|
Tue Feb 16 02:22:55 2016|1.44499993324|0|2|0|0|0|0|0|
Tue Feb 16 02:24:56 2016|1.36500000954|0|2|0|0|0|0|0|
Tue Feb 16 02:26:57 2016|1.10100007057|0|2|0|0|0|0|0|
Tue Feb 16 02:28:58 2016|1.34200000763|0|2|0|0|0|0|0|
Tue Feb 16 02:31:00 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 02:33:01 2016|1.26999998093|0|2|0|0|0|0|0|
Tue Feb 16 02:35:02 2016|1.27699995041|0|2|0|0|0|0|0|
Tue Feb 16 02:37:04 2016|1.32899999619|0|2|0|0|0|0|0|
Tue Feb 16 02:39:05 2016|1.4509999752|0|2|0|0|0|0|0|
Tue Feb 16 02:41:07 2016|1.38700008392|0|2|0|0|0|0|0|
Tue Feb 16 02:43:08 2016|1.28999996185|0|2|0|0|0|0|0|
Tue Feb 16 02:45:09 2016|1.34000015259|0|2|0|0|0|0|0|
Tue Feb 16 02:47:11 2016|1.37800002098|0|2|0|0|0|0|0|
Tue Feb 16 02:49:12 2016|1.3789999485|0|2|0|0|0|0|0|
Tue Feb 16 02:51:14 2016|1.35699987411|0|2|0|0|0|0|0|
Tue Feb 16 02:53:15 2016|1.31299996376|0|2|0|0|0|0|0|
Tue Feb 16 02:55:16 2016|1.39999985695|0|2|0|0|0|0|0|
Tue Feb 16 02:57:18 2016|1.36800003052|0|2|0|0|0|0|0|
Tue Feb 16 02:59:19 2016|1.32999992371|0|2|0|0|0|0|0|
Tue Feb 16 03:01:20 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 03:03:22 2016|1.38100004196|0|2|0|0|0|0|0|
Tue Feb 16 03:05:23 2016|1.32100009918|0|2|0|0|0|0|0|
Tue Feb 16 03:07:25 2016|1.44899988174|0|2|0|0|0|0|0|
Tue Feb 16 03:09:26 2016|1.42100000381|0|2|0|0|0|0|0|
Tue Feb 16 03:11:28 2016|1.40899991989|0|2|0|0|0|0|0|
Tue Feb 16 03:13:29 2016|1.30999994278|0|2|0|0|0|0|0|
Tue Feb 16 03:15:30 2016|1.32299995422|0|2|0|0|0|0|0|
Tue Feb 16 03:17:32 2016|1.32500004768|0|2|0|0|0|0|0|
Tue Feb 16 03:19:33 2016|1.38000011444|0|2|0|0|0|0|0|
Tue Feb 16 03:21:34 2016|1.39400005341|0|2|0|0|0|0|0|
Tue Feb 16 03:23:36 2016|1.24900007248|0|2|0|0|0|0|0|
Tue Feb 16 03:25:40 2016|4.30599999428|0|2|0|0|0|0|0|
Tue Feb 16 03:27:41 2016|1.30900001526|0|2|0|0|0|0|0|
Tue Feb 16 03:29:43 2016|1.41799998283|0|2|0|0|0|0|0|
Tue Feb 16 03:31:44 2016|1.31999993324|0|2|0|0|0|0|0|
Tue Feb 16 03:33:46 2016|1.40499997139|0|2|0|0|0|0|0|
Tue Feb 16 03:35:47 2016|1.29500007629|0|2|0|0|0|0|0|
Tue Feb 16 03:37:48 2016|1.3900001049|0|2|0|0|0|0|0|
Tue Feb 16 03:39:50 2016|1.37300014496|0|2|0|0|0|0|0|
Tue Feb 16 03:41:51 2016|1.31699991226|0|2|0|0|0|0|0|
Tue Feb 16 03:43:52 2016|1.38100004196|0|2|0|0|0|0|0|
Tue Feb 16 03:45:54 2016|1.46000003815|0|2|0|0|0|0|0|
Tue Feb 16 03:47:55 2016|1.34500002861|0|2|0|0|0|0|0|
Tue Feb 16 03:49:57 2016|1.46499991417|0|2|0|0|0|0|0|
Tue Feb 16 03:51:58 2016|1.45300006866|0|2|0|0|0|0|0|
Tue Feb 16 03:54:00 2016|1.35199999809|0|2|0|0|0|0|0|
Tue Feb 16 03:56:01 2016|1.32999992371|0|2|0|0|0|0|0|
Tue Feb 16 03:58:02 2016|1.36500000954|0|2|0|0|0|0|0|
Tue Feb 16 04:00:04 2016|1.32999992371|0|2|0|0|0|0|0|
Tue Feb 16 04:02:05 2016|1.41900014877|0|2|0|0|0|0|0|
Tue Feb 16 04:04:07 2016|1.35199999809|0|2|0|0|0|0|0|
Tue Feb 16 04:06:08 2016|1.25|0|2|0|0|0|0|0|
Tue Feb 16 04:08:09 2016|1.35500001907|0|2|0|0|0|0|0|
Tue Feb 16 04:10:11 2016|1.33600020409|0|2|0|0|0|0|0|
Tue Feb 16 04:12:12 2016|1.28499984741|0|2|0|0|0|0|0|
Tue Feb 16 04:14:13 2016|1.25999999046|0|2|0|0|0|0|0|
Tue Feb 16 04:16:14 2016|1.32999992371|0|2|0|0|0|0|0|
Tue Feb 16 04:18:16 2016|1.3259999752|0|2|0|0|0|0|0|
Tue Feb 16 04:20:17 2016|1.30500006676|0|2|0|0|0|0|0|
Tue Feb 16 04:22:18 2016|1.26099991798|0|2|0|0|0|0|0|
Tue Feb 16 04:24:20 2016|1.32699990273|0|2|0|0|0|0|0|
Tue Feb 16 04:26:21 2016|1.35099983215|0|2|0|0|0|0|0|
Tue Feb 16 04:28:23 2016|1.4509999752|0|2|0|0|0|0|0|
Tue Feb 16 04:30:24 2016|1.19600009918|0|2|0|0|0|0|0|
Tue Feb 16 04:32:25 2016|1.3069999218|0|2|0|0|0|0|0|
Tue Feb 16 04:34:27 2016|1.33899998665|0|2|0|0|0|0|0|
Tue Feb 16 04:36:28 2016|1.17199993134|0|2|0|0|0|0|0|
Tue Feb 16 04:38:31 2016|2.92499995232|0|2|0|0|0|0|0|
Tue Feb 16 04:40:32 2016|1.40400004387|0|2|0|0|0|0|0|
Tue Feb 16 04:42:34 2016|1.35099983215|0|2|0|0|0|0|0|
Tue Feb 16 04:44:35 2016|1.33300018311|0|2|0|0|0|0|0|
Tue Feb 16 04:46:36 2016|1.29999995232|0|2|0|0|0|0|0|
Tue Feb 16 04:48:40 2016|3.55999994278|0|2|0|0|0|0|0|
Tue Feb 16 04:50:41 2016|1.33899998665|0|2|0|0|0|0|0|
Tue Feb 16 04:52:43 2016|1.3599998951|0|2|0|0|0|0|0|
Tue Feb 16 04:54:44 2016|1.31999993324|0|2|0|0|0|0|0|
Tue Feb 16 04:56:45 2016|1.36599993706|0|2|0|0|0|0|0|
Tue Feb 16 04:58:49 2016|3.53800010681|0|2|0|0|0|0|0|
Tue Feb 16 05:00:50 2016|1.36199998856|0|2|0|0|0|0|0|
Tue Feb 16 05:02:52 2016|1.30199980736|0|2|0|0|0|0|0|
Tue Feb 16 05:04:53 2016|1.36500000954|0|2|0|0|0|0|0|
Tue Feb 16 05:06:54 2016|1.34200000763|0|2|0|0|0|0|0|
Tue Feb 16 05:08:56 2016|1.28600001335|0|2|0|0|0|0|0|
Tue Feb 16 05:10:59 2016|3.45000004768|0|2|0|0|0|0|0|
Tue Feb 16 05:13:01 2016|1.29600000381|0|2|0|0|0|0|0|
Tue Feb 16 05:15:02 2016|1.60000014305|0|2|0|0|0|0|0|
Tue Feb 16 05:17:03 2016|1.29299998283|0|2|0|0|0|0|0|
Tue Feb 16 05:19:05 2016|1.38899993896|0|2|0|0|0|0|0|
Tue Feb 16 05:21:06 2016|1.44400000572|0|2|0|0|0|0|0|
Tue Feb 16 05:23:08 2016|1.3060002327|0|2|0|0|0|0|0|
Tue Feb 16 05:25:09 2016|1.46700000763|0|2|0|0|0|0|0|
Tue Feb 16 05:27:11 2016|1.32800006866|0|2|0|0|0|0|0|
Tue Feb 16 05:29:12 2016|1.29999995232|0|2|0|0|0|0|0|
Tue Feb 16 05:31:13 2016|1.34200000763|0|2|0|0|0|0|0|
Tue Feb 16 05:33:15 2016|1.36000013351|0|2|0|0|0|0|0|
Tue Feb 16 05:35:16 2016|1.36199998856|0|2|0|0|0|0|0|
Tue Feb 16 05:37:17 2016|1.37000012398|0|2|0|0|0|0|0|
Tue Feb 16 05:39:19 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 05:41:20 2016|1.25200009346|0|2|0|0|0|0|0|
Tue Feb 16 05:43:23 2016|3.28499984741|0|2|0|0|0|0|0|
Tue Feb 16 05:45:25 2016|1.29999995232|0|2|0|0|0|0|0|
Tue Feb 16 05:47:26 2016|1.43499994278|0|2|0|0|0|0|0|
Tue Feb 16 05:49:27 2016|1.33400011063|0|2|0|0|0|0|0|
Tue Feb 16 05:51:29 2016|1.39600014687|0|2|0|0|0|0|0|
Tue Feb 16 05:53:30 2016|1.31599998474|0|2|0|0|0|0|0|
Tue Feb 16 05:55:32 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 05:57:33 2016|1.28999996185|0|2|0|0|0|0|0|
Tue Feb 16 05:59:34 2016|1.55999994278|0|2|0|0|0|0|0|
Tue Feb 16 06:01:36 2016|1.39599990845|0|2|0|0|0|0|0|
Tue Feb 16 06:03:37 2016|1.38000011444|0|2|0|0|0|0|0|
Tue Feb 16 06:05:39 2016|1.54999995232|0|2|0|0|0|0|0|
Tue Feb 16 06:07:40 2016|1.31799983978|0|2|0|0|0|0|0|
Tue Feb 16 06:09:42 2016|1.35299992561|0|2|0|0|0|0|0|
Tue Feb 16 06:11:43 2016|1.6289999485|0|2|0|0|0|0|0|
Tue Feb 16 06:13:45 2016|1.34399986267|0|2|0|0|0|0|0|
Tue Feb 16 06:15:46 2016|1.31999993324|0|2|0|0|0|0|0|
Tue Feb 16 06:17:47 2016|1.41999983788|0|2|0|0|0|0|0|
Tue Feb 16 06:19:49 2016|1.30899977684|0|2|0|0|0|0|0|
Tue Feb 16 06:21:50 2016|1.36899995804|0|2|0|0|0|0|0|
Tue Feb 16 06:23:51 2016|1.3180000782|0|2|0|0|0|0|0|
Tue Feb 16 06:25:53 2016|1.48699998856|0|2|0|0|0|0|0|
Tue Feb 16 06:27:54 2016|1.4240000248|0|2|0|0|0|0|0|
Tue Feb 16 06:29:56 2016|1.39700007439|0|2|0|0|0|0|0|
Tue Feb 16 06:31:57 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 06:33:59 2016|1.382999897|0|2|0|0|0|0|0|
Tue Feb 16 06:36:00 2016|1.30400013924|0|2|0|0|0|0|0|
Tue Feb 16 06:38:01 2016|1.41799998283|0|2|0|0|0|0|0|
Tue Feb 16 06:40:03 2016|1.48000001907|0|2|0|0|0|0|0|
Tue Feb 16 06:42:04 2016|1.30500006676|0|2|0|0|0|0|0|
Tue Feb 16 06:44:06 2016|1.30599999428|0|2|0|0|0|0|0|
Tue Feb 16 06:46:07 2016|1.30999994278|0|2|0|0|0|0|0|
Tue Feb 16 06:48:08 2016|1.37400007248|0|2|0|0|0|0|0|
Tue Feb 16 06:50:10 2016|1.33100008965|0|2|0|0|0|0|0|
Tue Feb 16 06:52:11 2016|1.3109998703|0|2|0|0|0|0|0|
Tue Feb 16 06:54:12 2016|1.36500000954|0|2|0|0|0|0|0|
Tue Feb 16 06:56:14 2016|1.49499988556|0|2|0|0|0|0|0|
Tue Feb 16 06:58:15 2016|1.19800019264|0|2|0|0|0|0|0|
Tue Feb 16 07:00:16 2016|1.34499979019|0|2|0|0|0|0|0|
Tue Feb 16 07:02:18 2016|1.36500000954|0|2|0|0|0|0|0|
Tue Feb 16 07:04:19 2016|1.21899986267|0|2|0|0|0|0|0|
Tue Feb 16 07:06:20 2016|1.31599998474|0|2|0|0|0|0|0|
Tue Feb 16 07:08:22 2016|1.50099992752|0|2|0|0|0|0|0|
Tue Feb 16 07:10:23 2016|1.3220000267|0|2|0|0|0|0|0|
Tue Feb 16 07:12:25 2016|1.52999997139|0|2|0|0|0|0|0|
Tue Feb 16 07:14:26 2016|1.23000001907|0|2|0|0|0|0|0|
Tue Feb 16 07:16:27 2016|1.33399987221|0|2|0|0|0|0|0|
Tue Feb 16 07:18:29 2016|1.37800002098|0|2|0|0|0|0|0|
Tue Feb 16 07:20:30 2016|1.37700009346|0|2|0|0|0|0|0|
Tue Feb 16 07:22:32 2016|1.46199989319|0|2|0|0|0|0|0|
Tue Feb 16 07:24:33 2016|1.33999991417|0|2|0|0|0|0|0|
Tue Feb 16 07:26:34 2016|1.33099985123|0|2|0|0|0|0|0|
Tue Feb 16 07:28:36 2016|1.29600000381|0|2|0|0|0|0|0|
Tue Feb 16 07:30:39 2016|3.15700006485|0|2|0|0|0|0|0|
Tue Feb 16 07:32:40 2016|1.33999991417|0|2|0|0|0|0|0|
Tue Feb 16 07:34:42 2016|1.33200001717|0|2|0|0|0|0|0|
Tue Feb 16 07:36:43 2016|1.33599996567|0|2|0|0|0|0|0|
Tue Feb 16 07:38:44 2016|1.37000012398|0|2|0|0|0|0|0|
Tue Feb 16 07:40:50 2016|5.17299985886|0|2|0|0|0|0|0|
Tue Feb 16 07:42:51 2016|1.35800004005|0|2|0|0|0|0|0|
Tue Feb 16 07:44:52 2016|1.30800008774|0|2|0|0|0|0|0|
Tue Feb 16 07:46:54 2016|1.37400007248|0|2|0|0|0|0|0|
Tue Feb 16 07:48:55 2016|1.55900001526|0|2|0|0|0|0|0|
Tue Feb 16 07:50:57 2016|1.48699998856|0|2|0|0|0|0|0|
Tue Feb 16 07:52:58 2016|1.39900016785|0|2|0|0|0|0|0|
Tue Feb 16 07:55:00 2016|1.41400003433|0|2|0|0|0|0|0|
Tue Feb 16 07:57:01 2016|1.51799988747|0|2|0|0|0|0|0|
Tue Feb 16 07:59:03 2016|1.37700009346|0|2|0|0|0|0|0|
Tue Feb 16 08:01:04 2016|1.64199995995|0|2|0|0|0|0|0|
Tue Feb 16 08:03:06 2016|1.4880001545|0|2|0|0|0|0|0|
Tue Feb 16 08:05:07 2016|1.26200008392|0|2|0|0|0|0|0|
Tue Feb 16 08:07:10 2016|3.28999996185|0|2|0|0|0|0|0|
Tue Feb 16 08:09:12 2016|1.33999991417|0|2|0|0|0|0|0|
Tue Feb 16 08:11:13 2016|1.58200001717|0|2|0|0|0|0|0|
Tue Feb 16 08:13:15 2016|1.28299999237|0|2|0|0|0|0|0|
Tue Feb 16 08:15:16 2016|1.27700018883|0|2|0|0|0|0|0|
Tue Feb 16 08:17:19 2016|3.07999992371|0|2|0|0|0|0|0|
Tue Feb 16 08:19:21 2016|1.40200018883|0|2|0|0|0|0|0|
Tue Feb 16 08:21:22 2016|1.39999985695|0|2|0|0|0|0|0|
Tue Feb 16 08:23:23 2016|1.2429997921|0|2|0|0|0|0|0|
Tue Feb 16 08:25:25 2016|1.27700018883|0|2|0|0|0|0|0|
Tue Feb 16 08:27:26 2016|1.41700005531|0|2|0|0|0|0|0|
Tue Feb 16 08:29:28 2016|1.38399982452|0|2|0|0|0|0|0|
Tue Feb 16 08:31:29 2016|1.32500004768|0|2|0|0|0|0|0|
Tue Feb 16 08:33:30 2016|1.29299998283|0|2|0|0|0|0|0|
Tue Feb 16 08:35:32 2016|1.49599981308|0|2|0|0|0|0|0|
Tue Feb 16 08:37:33 2016|1.31900000572|0|2|0|0|0|0|0|
Tue Feb 16 08:39:34 2016|1.27199983597|0|2|0|0|0|0|0|
Tue Feb 16 08:41:36 2016|1.37800002098|0|2|0|0|0|0|0|
Tue Feb 16 08:43:37 2016|1.30900001526|0|2|0|0|0|0|0|
Tue Feb 16 08:45:39 2016|1.3860001564|0|2|0|0|0|0|0|
Tue Feb 16 08:47:40 2016|1.40100002289|0|2|0|0|0|0|0|
Tue Feb 16 08:49:41 2016|1.24699997902|0|2|0|0|0|0|0|
Tue Feb 16 08:51:43 2016|1.40600013733|0|2|0|0|0|0|0|
Tue Feb 16 08:53:44 2016|1.3180000782|0|2|0|0|0|0|0|
Tue Feb 16 08:55:45 2016|1.36899995804|0|2|0|0|0|0|0|
Tue Feb 16 08:57:47 2016|1.34999990463|0|2|0|0|0|0|0|
Tue Feb 16 08:59:48 2016|1.33899998665|0|2|0|0|0|0|0|
Tue Feb 16 09:01:50 2016|1.4430000782|0|2|0|0|0|0|0|
Tue Feb 16 09:03:51 2016|1.37399983406|0|2|0|0|0|0|0|
Tue Feb 16 09:05:54 2016|2.90899991989|0|2|0|0|0|0|0|
Tue Feb 16 09:07:56 2016|1.44899988174|0|2|0|0|0|0|0|
Tue Feb 16 09:09:57 2016|1.36199998856|0|2|0|0|0|0|0|
Tue Feb 16 09:11:58 2016|1.38700008392|0|2|0|0|0|0|0|
Tue Feb 16 09:14:00 2016|1.28399991989|0|2|0|0|0|0|0|
Tue Feb 16 09:16:01 2016|1.40999984741|0|2|0|0|0|0|0|
Tue Feb 16 09:18:03 2016|1.3599998951|0|2|0|0|0|0|0|
Tue Feb 16 09:20:04 2016|1.47499990463|0|2|0|0|0|0|0|
Tue Feb 16 09:22:05 2016|1.32999992371|0|2|0|0|0|0|0|
Tue Feb 16 09:24:07 2016|1.42599987984|0|2|0|0|0|0|0|
Tue Feb 16 09:26:08 2016|1.33800005913|0|2|0|0|0|0|0|
Tue Feb 16 09:28:09 2016|1.18600010872|0|2|0|0|0|0|0|
Tue Feb 16 09:30:11 2016|1.34999990463|0|2|0|0|0|0|0|
Tue Feb 16 09:32:12 2016|1.3220000267|0|2|0|0|0|0|0|
Tue Feb 16 09:34:13 2016|1.29299998283|0|2|0|0|0|0|0|
Tue Feb 16 09:36:15 2016|1.50499987602|0|2|0|0|0|0|0|
Tue Feb 16 09:38:17 2016|1.4319999218|0|2|0|0|0|0|0|
Tue Feb 16 09:40:18 2016|1.36000013351|0|2|0|0|0|0|0|
Tue Feb 16 09:42:19 2016|1.32500004768|0|2|0|0|0|0|0|
Tue Feb 16 09:44:21 2016|1.40000009537|0|2|0|0|0|0|0|
Tue Feb 16 09:46:22 2016|1.34199976921|0|2|0|0|0|0|0|
Tue Feb 16 09:48:23 2016|1.35399985313|0|2|0|0|0|0|0|
Tue Feb 16 09:50:25 2016|1.32800006866|0|2|0|0|0|0|0|
Tue Feb 16 09:52:26 2016|1.41499996185|0|2|0|0|0|0|0|
Tue Feb 16 09:54:28 2016|1.44000005722|0|2|0|0|0|0|0|
Tue Feb 16 09:56:29 2016|1.33899998665|0|2|0|0|0|0|0|
Tue Feb 16 09:58:30 2016|1.41799998283|0|2|0|0|0|0|0|
Tue Feb 16 10:00:32 2016|1.45700001717|0|2|0|0|0|0|0|
Tue Feb 16 10:02:48 2016|16.0260000229|1|2|0|1+Collier County - FL|0|0|0|
Tue Feb 16 10:04:50 2016|1.48000001907|0|2|0|0|0|0|0|
Tue Feb 16 10:06:51 2016|1.42000007629|0|2|0|0|0|0|0|
Tue Feb 16 10:08:52 2016|1.46099996567|0|2|0|0|0|0|0|
Tue Feb 16 10:10:54 2016|1.32299995422|0|2|0|0|0|0|0|
Tue Feb 16 10:12:55 2016|1.25|0|2|0|0|0|0|0|
Tue Feb 16 10:14:56 2016|1.30200004578|0|2|0|0|0|0|0|
Tue Feb 16 10:16:58 2016|1.34800004959|0|2|0|0|0|0|0|
Tue Feb 16 10:18:59 2016|1.3869998455|0|2|0|0|0|0|0|
Tue Feb 16 10:21:01 2016|1.37400007248|0|2|0|0|0|0|0|
Tue Feb 16 10:23:02 2016|1.42000007629|0|2|0|0|0|0|0|
Tue Feb 16 10:25:04 2016|1.43700003624|0|2|0|0|0|0|0|
Tue Feb 16 10:27:05 2016|1.36100006104|0|2|0|0|0|0|0|
Tue Feb 16 10:29:06 2016|1.21700000763|0|2|0|0|0|0|0|
Tue Feb 16 10:31:08 2016|1.3140001297|0|2|0|0|0|0|0|
Tue Feb 16 10:33:09 2016|1.40700006485|0|2|0|0|0|0|0|
Tue Feb 16 10:35:10 2016|1.29399991035|0|2|0|0|0|0|0|
Tue Feb 16 10:37:11 2016|1.14299988747|0|2|0|0|0|0|0|
Tue Feb 16 10:39:13 2016|1.24900007248|0|2|0|0|0|0|0|
Tue Feb 16 10:41:14 2016|1.41900014877|0|2|0|0|0|0|0|
Tue Feb 16 10:43:16 2016|1.79299998283|0|2|0|0|0|0|0|
Tue Feb 16 10:45:17 2016|1.37200021744|0|2|0|0|0|0|0|
